blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,tokenID,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
16415481,1673825363,0x2990aa1b9b7d996329bd94b22d87d79150634b4efe731e88c40f3fc39bc82ccd,999,0xe2c03b125e5c6f72fc0a8ef0c1f4edccf50d36277b9143c0dcb7efe69e172839,0x35665da1e46d4011bc621b5d482c44a071279a17,0xed5af388653567af2f388e6224dc7c4b3241c544,0x39da41747a83aee658334415666f3ef92dd0d541,5078,Azuki,AZUKI,0,111,1337346,19883967562,1028728,11014916,deprecated,194132
16415481,1673825363,0x2990aa1b9b7d996329bd94b22d87d79150634b4efe731e88c40f3fc39bc82ccd,999,0xe2c03b125e5c6f72fc0a8ef0c1f4edccf50d36277b9143c0dcb7efe69e172839,0xd2c894e3ae98f342761dfd4afd7d23a371ca95c6,0xed5af388653567af2f388e6224dc7c4b3241c544,0x39da41747a83aee658334415666f3ef92dd0d541,4638,Azuki,AZUKI,0,111,1337346,19883967562,1028728,11014916,deprecated,194132
16415481,1673825363,0x2990aa1b9b7d996329bd94b22d87d79150634b4efe731e88c40f3fc39bc82ccd,999,0xe2c03b125e5c6f72fc0a8ef0c1f4edccf50d36277b9143c0dcb7efe69e172839,0x39da41747a83aee658334415666f3ef92dd0d541,0xed5af388653567af2f388e6224dc7c4b3241c544,0x9ec8e8f64ec6bb47d944b4b830130b5fcf2da182,6554,Azuki,AZUKI,0,111,1337346,19883967562,1028728,11014916,deprecated,194132
16415481,1673825363,0x2990aa1b9b7d996329bd94b22d87d79150634b4efe731e88c40f3fc39bc82ccd,999,0xe2c03b125e5c6f72fc0a8ef0c1f4edccf50d36277b9143c0dcb7efe69e172839,0x368251c96d51d16e35fa057563119ced65c6d14a,0xed5af388653567af2f388e6224dc7c4b3241c544,0x39da41747a83aee658334415666f3ef92dd0d541,6554,Azuki,AZUKI,0,111,1337346,19883967562,1028728,11014916,deprecated,194132
16415457,1673825075,0xa118debaf717fec46e43853cfde7e55ce6b62477ceb1550e719e6870c60143c4,1196,0x694c0bade00278ac22a7e385a72c0a299b57718344b797dafaa4c6b9d66e21c5,0xead90127d60f78f3e97781938418004be1794eae,0xed5af388653567af2f388e6224dc7c4b3241c544,0x89f31eda3caa6827d30828aa03641423d476ab6c,6150,Azuki,AZUKI,0,39,90997,21489988804,69998,4431410,deprecated,194156
16415330,1673823515,0x77ef34a00a7da7bfd641d589e5a9d8eb6945f73ac6fa6d15265798cdc44ce6c2,1525,0x364085f45ac0e5b1676c481cc4ec943defcad8f2d22b2ca229f3c7520e5d7bc8,0x9bc5f114622cc2cd0509e245c9f32633ce48149e,0xed5af388653567af2f388e6224dc7c4b3241c544,0xe6da1d19fdcec179ba9755f2c6139f8ffecbfeb0,9225,Azuki,AZUKI,0,72,314643,21627773459,304855,6500964,deprecated,194283
16415290,1673823035,0xf78b9658361cd3773fc0ac3b4098f88f5ca4f1f6add6b3fd8ae70e295618ed17,121,0x309073765baee4bf95da5c50ec518699f7a366b924972b27f004e0046c6f74b0,0x11f71827857e0b73b511ec56c0db11bcf796f653,0xed5af388653567af2f388e6224dc7c4b3241c544,0x9bc5f114622cc2cd0509e245c9f32633ce48149e,9225,Azuki,AZUKI,0,126,91013,19883051466,70010,12852576,deprecated,194323
16415144,1673821259,0x304893e952d828be9c999e9970e1f62cd72012ec039796646104cddaedc0b08e,295,0xdcb19e6d74f14ed87e40c4b82ba57abe6ad38f318c4cd6a02d343e3c7998571f,0xe6c8d6be04a9c4e78062dc3781dd9d4e2b286ff2,0xed5af388653567af2f388e6224dc7c4b3241c544,0xd235ca5d9b682cd9dff993a26e2d02cacf1ac146,8554,Azuki,AZUKI,0,193,68783,20503031239,52910,19466429,deprecated,194469
16415139,1673821199,0x2a9a3dee6d7e1ad43d8911abaa9592a2fa7bd0e4e65c3dd075e879e2be57c01a,1090,0xaee494fabd21668abe53d86addbed60213d59cd4a527e1d78d00fc47db77af5c,0xdcd0f3a9e286f15ec534bf85d82fca936265bf1f,0xed5af388653567af2f388e6224dc7c4b3241c544,0x57f85b1d976433cb58909d4702c96a26ccdbd476,3227,Azuki,AZUKI,0,48,326765,21566920571,251358,5186864,deprecated,194474
16415123,1673821007,0xee950e555cd9b11c8cb4525f1fef2cc08fa94b18043514b913e0100b80cd9310,294,0x0c96745353ac8f8fe1ab8d845a85ca0a0d231b919945d47274971bd7900dc287,0xe6c8d6be04a9c4e78062dc3781dd9d4e2b286ff2,0xed5af388653567af2f388e6224dc7c4b3241c544,0xd235ca5d9b682cd9dff993a26e2d02cacf1ac146,6061,Azuki,AZUKI,0,103,91013,24317384789,70010,8304724,deprecated,194490
16414814,1673817287,0x532dbca913dd393566edaa3f2373c157b61bc3b919708e0d63efd5e92e5fc19a,319,0x2598a730ff5a471ff6b286c4e6710ff67a011587696386b6e35722bd4e1b1972,0x917479e0078a7b592978f8f4468fbf17994208e1,0xed5af388653567af2f388e6224dc7c4b3241c544,0x8252df1d8b29057d1afe3062bf5a64d503152bc8,3137,Azuki,AZUKI,0,81,475701,23769683437,465913,7589456,deprecated,194799
16414725,1673816219,0x36ee3a119fc8651f66c2980b2d1063632083a35a80e21158dadcf319d9e6f800,445,0x5d5fe42409f7494ea115c1844f3ec2950fefccc1efca6386030a01acfeef4300,0x489e716e8b495a83150a43afb560251309a9a1bb,0xed5af388653567af2f388e6224dc7c4b3241c544,0x97119a4e4b178d089d85db5c5af41a4d149c9881,237,Azuki,AZUKI,0,76,90997,27514426816,65198,5234955,deprecated,194888
16414479,1673813207,0xdfc0c170739d0a651179feb898392456fa07f72954775c11d87c0322360a02e1,9,0xddb049919a9d82175ca852adbc6e3090904a594dcf8ebc76e6206324c0ea12a1,0x6fc84fe10ece57e741b10244f26b3d9cf6da6075,0xed5af388653567af2f388e6224dc7c4b3241c544,0x6cec4deec19008919d8fa17ccbeb2d7fb1240f61,1817,Azuki,AZUKI,0,118,68783,29993545952,48110,9605935,deprecated,195134
16414427,1673812583,0xb35c10d18e2abac5025a6edc974cf3dae90fd2f975aa998b08dbb4b93a3ae449,1052,0xfcf328e5342cf5b4ddaccd300bca61fe3ece0bef1c33ec563d16bef55b75af2d,0xc7b72bb1acdce3eb45f9b38f43cd31e4927c725b,0xed5af388653567af2f388e6224dc7c4b3241c544,0x04d7c2ee4cdbac9a0fc46d3e35e79aba5cca471d,4427,Azuki,AZUKI,0,99,118826,22240345251,90764,9992924,deprecated,195186
16414427,1673812583,0xb35c10d18e2abac5025a6edc974cf3dae90fd2f975aa998b08dbb4b93a3ae449,1052,0xfcf328e5342cf5b4ddaccd300bca61fe3ece0bef1c33ec563d16bef55b75af2d,0xc7b72bb1acdce3eb45f9b38f43cd31e4927c725b,0xed5af388653567af2f388e6224dc7c4b3241c544,0x04d7c2ee4cdbac9a0fc46d3e35e79aba5cca471d,6121,Azuki,AZUKI,0,99,118826,22240345251,90764,9992924,deprecated,195186
16414387,1673812103,0xfe127e4d131f0e75de96e8fdb850ca9a226a77ce5604d25568e8187e7bf1d80b,321,0xc0ad3bcfa9b481b6439b255d9484490ac53de9cf6bb86b9ce8a37e879ba1521d,0x08eb8c48f1c34d1efd8c6b2e885ad3f5b0ab8586,0xed5af388653567af2f388e6224dc7c4b3241c544,0x406126b927488f65a742cbb5ba260de642c434b1,7654,Azuki,AZUKI,0,72,91013,21048407078,65210,8015166,deprecated,195226
16414195,1673809787,0x7d932ace3354083f55cb7a3c87dfa539ba9dca01905bf3445a458896afb8019a,46,0x781f8b94a5f7549e9d29c206e570f6142e322cffff2af325cc524567827eb080,0x411df20e7144eb166ccb0f5f7fe7508fdc1a9a2a,0xed5af388653567af2f388e6224dc7c4b3241c544,0xc58d63d59ad68930c9fdff6f1ac479c5c9941ef4,44,Azuki,AZUKI,0,82,376023,26459165278,289249,7738228,deprecated,195418
16414183,1673809643,0xf6b9a1fa0f8132bf3fc3447c2cfb20b73551d4434280a856452c48c41b8ffb9b,129,0xa8a20abf358a2040f924bd8e85222b7ff5b3cf6342a3397a058fbf86a07b9a55,0xc58d63d59ad68930c9fdff6f1ac479c5c9941ef4,0xed5af388653567af2f388e6224dc7c4b3241c544,0xbf9fda32692b25c6083cbe48399ef019b62f0712,3433,Azuki,AZUKI,0,62,372494,28256137163,259419,4276016,deprecated,195430
16414126,1673808959,0x7fecfc261610ef89d79166f5d9e3585fae90389125998251ee47ee232bc95bd3,69,0x36c00344167f408bba58cf8569438cbbf89d2db18665fd0ad31e7f70c8e87753,0x38e16759e7b889100fa14928c56fdd623d5c9a48,0xed5af388653567af2f388e6224dc7c4b3241c544,0xca1ee6abeaa8d61c9d3e73c94d7bdb9fbc114138,3469,Azuki,AZUKI,0,106,68783,18530698570,48110,9905710,deprecated,195487
16414119,1673808875,0x121fc78429560c9c56b10364671c2f0f7d0e51a3e69ef711123b1ba074860b0e,468,0xe611ab766ffc1ee84b10560586e7dcef08c0cccf772304ee9099e444147ffbf3,0xca1ee6abeaa8d61c9d3e73c94d7bdb9fbc114138,0xed5af388653567af2f388e6224dc7c4b3241c544,0x06eaeffa9317c9a82943b28cfae2f424d4c1c736,4880,Azuki,AZUKI,0,80,68783,16819467218,52910,7672412,deprecated,195494
16413433,1673800583,0xc5152620630a9f5b54b93242a955d9fb8b4b2e69c32e9e1155423268b02f110b,733,0x38b96c9351f9530866d6aad2b6e57ba3db33acd55036b8b96246eede968f16a2,0xf6429fafdb6166d145f30372717a23b966373032,0xed5af388653567af2f388e6224dc7c4b3241c544,0xdcd0f3a9e286f15ec534bf85d82fca936265bf1f,3227,Azuki,AZUKI,0,109,337295,22642403937,259458,14135274,deprecated,196180
16413294,1673798903,0x2bd10b9dc5c2a207e845d417a498e9c5e75ea087d578ae48b1a03724a4675274,674,0x3b0e755d682370da9976a3a3349e29d2ccee04c0360c02e4130f073119f5278b,0x1e676020e23255e4ff088e149e8fa047272d871b,0xed5af388653567af2f388e6224dc7c4b3241c544,0x87ad0267b437575b58624afbb67ad3a7f6876566,4913,Azuki,AZUKI,0,136,68783,21709020184,48110,12730676,deprecated,196319
16413286,1673798807,0x8b67868bfff96fab699ab17f948a5c81f4bb2084eeb300747f9576f674baa645,673,0x07f098a0c7abf92311328d0296626624df5ce167af2dd7d6a81736620f1f977b,0x5600fff97314df41ec057b352e0a6061bffe3c4a,0xed5af388653567af2f388e6224dc7c4b3241c544,0x1e676020e23255e4ff088e149e8fa047272d871b,4913,Azuki,AZUKI,0,165,183014,23893812673,175812,12753608,deprecated,196327
16413144,1673797091,0x63c5122c56c85855854f52f0706c1ea8e8b08b50afef5ba03939e86b56e3cf0f,63,0xd2b523cabdfca26374841596c26ba40d95ea94caebb6c16dd2ea6c143eefc088,0xbafb4b14908dc0f70173e9ee3f8b631532051946,0xed5af388653567af2f388e6224dc7c4b3241c544,0x17a45504e1eb095635924407d780694266c62fe0,397,Azuki,AZUKI,0,218,91013,23730454297,65210,11282016,deprecated,196469
16413128,1673796899,0xb7cd930a7987c295180e01cb4229761600fe1459603e6651eedc0846e61a41c4,43,0x48415a340a2d74462497ad56fae6a28a23acad4e8c8dc5700321ba1bcc140bf4,0xa4fb0e1f6ad0a87a3ec2427ca3a944c42d19d1ca,0xed5af388653567af2f388e6224dc7c4b3241c544,0x411df20e7144eb166ccb0f5f7fe7508fdc1a9a2a,44,Azuki,AZUKI,0,74,398050,26794172334,234449,9275522,deprecated,196485
16413123,1673796839,0x518486e425f59030724780d774f8c0b29d685c09b66bb5422c1f0b978c8082f4,879,0xa67c623dfc74b8b34a7244b319997d0d79fd4e26f68c572bbf7874a24f9ba778,0xfe4b04ade5478f3b649614221cdcc43ee31fa27e,0xed5af388653567af2f388e6224dc7c4b3241c544,0x57cbe501092e36e87692d89ce4e75f98aa45feb2,3499,Azuki,AZUKI,0,59,214693,28185987731,160178,4585350,deprecated,196490
16413093,1673796479,0x0240e340cd2c17c2193a87df18d9dd3df09e6b7e3fa1d8de945ec4db3f7482da,135,0x4cb92edca408bc294f8976bae82595ab962df4221ce3001caf811f93dee947c6,0x4156131b61fbfdbfaf82b3c9d6ac84977aec6311,0xed5af388653567af2f388e6224dc7c4b3241c544,0xd413e29ee0cc134767bdf315c0649b669026929b,1913,Azuki,AZUKI,0,63,91013,27110542426,65210,4220186,deprecated,196520
16412984,1673795159,0x8556062100f82fa8003b1750b7e10192c3b7c0cc0d5613e5ce6297303b08d6b5,96,0x4a993ff03d0e52bfd9728110e2acb8e38c5dff65120be4792653c39874119130,0xe5b57dfa75d36189e5254114626b06e79d903a57,0xed5af388653567af2f388e6224dc7c4b3241c544,0x80dd72e4252f2d54af2b131d9ab09af24f893ae1,7638,Azuki,AZUKI,0,106,68783,19109753668,52910,5250228,deprecated,196629
16412965,1673794931,0xd5db5aa94e0ff28e2de8dc7df67ad42f6f00e0f5887ab9a90873747319ac7240,106,0x33c0f7f8bc9a84903300bdd39f1d370380847e3fa01f9885c3c5f581674fa7b6,0xfcdb6bea7c30d12c5d533ec4e524647c14bf4c56,0xed5af388653567af2f388e6224dc7c4b3241c544,0x4156131b61fbfdbfaf82b3c9d6ac84977aec6311,1913,Azuki,AZUKI,0,56,91013,18205286666,65210,4362542,deprecated,196648
16412921,1673794403,0x06c95fa4efe25cd7d891b0e2bb09daa2f8b7ea49927908a4fe0b6160cc0ef828,548,0x83eb2c38c2c4d6306f7e44c78bd8914ae6b94b27da8a11a39812058e97fc70df,0xe52cec0e90115abeb3304baa36bc2655731f7934,0xed5af388653567af2f388e6224dc7c4b3241c544,0xc5a05570da594f8edcc9beaa2385c69411c28cbe,8469,Azuki,AZUKI,0,132,224570,17291065407,177906,10636352,deprecated,196692
16412888,1673793995,0xac52d22a8b4b44b7d33d6af5b39896acbb8b36d23848a27fceeacf5e8e011c2f,59,0xe639a8499b049fa59b20a06be9eb47332bd28b53cacfc5678799bedff6961238,0xedf909846810d15c27fd80b7c782806a304a6d78,0xed5af388653567af2f388e6224dc7c4b3241c544,0xe7e1cd30dd4ec40093ff1a7f514dfa6b1932781e,9706,Azuki,AZUKI,0,104,90997,17000000000,65198,9501285,deprecated,196725
16412798,1673792915,0x78a7efad23884d23d9346df72290759501ed5e721d18b20abc2136e18e5e9251,63,0x4ef90622b3b7b26c5f1a449e761887bc8337b2e403db75ce974a0d10056bc0da,0x2c83065d137f2d200f7bbf62efa3c01d729c581d,0xed5af388653567af2f388e6224dc7c4b3241c544,0xd291f35b6a7f56ed3ae69d91eb5a2e03f67fa2af,8157,Azuki,AZUKI,0,135,106033,14487844475,76764,17950711,deprecated,196815
16412743,1673792255,0x16b23f6486ff4cbc4f825db89ec2e555350a47ed4a159d17eebd440269b6deec,840,0x2c4f9eb17084b4c7d602b37f15dc39b2fcef1a4fc76bed38a1b3db9b75d3e274,0xc240163e581b09a1f67015e237ff895b8555df76,0xed5af388653567af2f388e6224dc7c4b3241c544,0xa9061b9fd4e3ed12713fb64743c01f72ab86d30a,9542,Azuki,AZUKI,0,87,91013,16187250526,65210,7889579,deprecated,196870
16412673,1673791415,0x387b007f859a2a630e52ba225a76696caa69b0e59b770aee5866374992fb9d11,145,0x43bd207b1365ce3b846bb996f24690be3cdc7e78e8cc8a2a1cd5fb599693a76c,0x7a2f9cc2c901148c191f8bfbb8875c7160a10003,0xed5af388653567af2f388e6224dc7c4b3241c544,0xd5c6f84709a4af864b74449507f56d9405bc0ff5,4169,Azuki,AZUKI,0,82,68767,15859877938,48098,10589714,deprecated,196940
16412670,1673791367,0x4f5f009dde46b7db0d310eb2b7f5e590a21618a1c512de5f8ae929fc7ffc9db4,144,0x980e3973a219774416b8c86afa67f56c782d13cdfd59597567cc63993c89d89d,0x7a2f9cc2c901148c191f8bfbb8875c7160a10003,0xed5af388653567af2f388e6224dc7c4b3241c544,0xd5c6f84709a4af864b74449507f56d9405bc0ff5,2278,Azuki,AZUKI,0,81,90997,15819874123,69998,5449695,deprecated,196943
16412650,1673791127,0x3971ba24ce4aa1760d5a16ae6b386d18a714430f045019e09e4b0362ba1a6d67,1199,0xe2b26bb8b7907cf10ff31b862870d49f273b468998143684ed43124ed5132038,0xe52cec0e90115abeb3304baa36bc2655731f7934,0xed5af388653567af2f388e6224dc7c4b3241c544,0xd86ac74165f26cb77383e0947c182bd2885f527b,8443,Azuki,AZUKI,0,20,395232,18085836641,209037,2277239,deprecated,196963
16412450,1673788691,0x2c93ef2c0ed3cb35afb77b1f0713eaa604cf74099017d9f5859b5135a84d0a46,211,0x63795e03e3a5b29d0a621d479a29e2dd3e40bd18890f030cd2ac7014bb4a1e22,0xb836fbc4d4907c0ee282878fa5705aeaccd2249e,0xed5af388653567af2f388e6224dc7c4b3241c544,0xd09e0c214f1c0ec058a49444139fdc3cc27b18d2,9996,Azuki,AZUKI,0,82,91013,16116527679,70010,6797104,deprecated,197163
16412446,1673788643,0x5982cd49e3ea024996466cd3418bec14aa5fc94cb3f4c904ea28fbce32be6dfc,708,0xb78500fb36559a7851364c6c764ea99f92eb0c33afd818da59e6882c9bac7e7f,0x95ee8b32aac20a4ca806d801774fc5e31fece7d4,0xed5af388653567af2f388e6224dc7c4b3241c544,0xf84d6d2dc4a432b98a7d5b3160373d33158a4c84,6139,Azuki,AZUKI,0,66,67180,17672578614,62380,6832711,deprecated,197167
16412387,1673787923,0xfceb87ade856e51e19a5af671576d02ac9fc8ed37e5c0857e96b9b67947f41a4,27,0x0da49506c9124dc790fa3f6fd59cf3f0c6acc350d844a7f9a437643f3b43e6f8,0xbe983e2b3dac641270e4306712e865b1d6923cea,0xed5af388653567af2f388e6224dc7c4b3241c544,0x8e57bf9684ef2c36fd01e8c67e34e94596bfb42b,9987,Azuki,AZUKI,0,73,91013,15470612153,65210,5307525,deprecated,197226
16412250,1673786267,0xe07f282cee9df220af71ec48a636e275151fa268af038d86b9baaf055e9378b7,21,0x664744c4352c1fde8100bf5af560da9f1bd982814214e2ceb45de717ebd2a1df,0x25f381070390b8ada2b3708f2b029ff4ddd51f16,0xed5af388653567af2f388e6224dc7c4b3241c544,0x07bab56baa7901fdf23e3f3420e2c97dbf919a57,5763,Azuki,AZUKI,0,179,91013,13064287499,65210,21338045,deprecated,197363
16412236,1673786099,0xa6fca69e52bcbb4af3596a64c50cbcb1052245414dfad22687fda53ec5b70659,58,0xe3f235ff1b6aeeb96df090f50c4f45c059622be69ae8c004e2a07d9b1cc9a318,0x07bab56baa7901fdf23e3f3420e2c97dbf919a57,0xed5af388653567af2f388e6224dc7c4b3241c544,0x25f381070390b8ada2b3708f2b029ff4ddd51f16,5763,Azuki,AZUKI,0,134,91013,14218583772,65210,16065686,deprecated,197377
16411883,1673781827,0x2274fc6088ccb9aaddf8d962b7eb22ca75973459624b3038aa5f438144d751df,317,0xd11c7d55043fa6ec4917fffca4fc747c27d72d6dd01de6c05a3ead68964cafc5,0xe52cec0e90115abeb3304baa36bc2655731f7934,0xed5af388653567af2f388e6224dc7c4b3241c544,0x917479e0078a7b592978f8f4468fbf17994208e1,3137,Azuki,AZUKI,0,66,395232,14632270734,209037,5060726,deprecated,197730
16411754,1673780279,0x22b9de2c015565b4b1cf4f189d36b55dfb1d75999acfa025dec2d9a36a782577,5,0xfe164f8e1bcd7b804060fa54e3bc3b6725bc131b58c0ab7b9e0ee9dbd5bcf616,0x0970f5f195c18f048762e22a81d9829ee7a867e3,0xed5af388653567af2f388e6224dc7c4b3241c544,0x06b58814f4beb89fdbf51744a2c62d41b94d2afd,7611,Azuki,AZUKI,0,71,83935,15082070445,65146,6696507,deprecated,197859
16411631,1673778791,0x455a932ab6203f604ad34ec45509816adcbbcc2ebad0abe69f232f1c62f784c1,75,0x5b5ce851621ab2bf408e80a8526d6d076f7922d356e1c5ab6d0d8fceaf553120,0x7c4a30d64a75fca76454d0c02547f01a3225ab4b,0xed5af388653567af2f388e6224dc7c4b3241c544,0x67d5076f12cb76ad85cbb312b38eb3ce3b517373,465,Azuki,AZUKI,0,96,91013,16355822082,65210,11695315,deprecated,197982
16411608,1673778515,0x089f91639ac3931b69f21874e290b6f5b28347759f88965d45f9a29f6f90a60c,991,0x182c58badb106eb8336135b04e48fc111ac19ee16767afce21b3fb979752df91,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xed5af388653567af2f388e6224dc7c4b3241c544,0xb97a377229bff1bed964a82b09167d4cc98e2e27,9253,Azuki,AZUKI,0,55,507333,15148995896,422383,3809764,deprecated,198005
16411608,1673778515,0x089f91639ac3931b69f21874e290b6f5b28347759f88965d45f9a29f6f90a60c,991,0x182c58badb106eb8336135b04e48fc111ac19ee16767afce21b3fb979752df91,0xc4da1707a7a16cf4ac15d75d6a49a684b23ee1e4,0xed5af388653567af2f388e6224dc7c4b3241c544,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,9253,Azuki,AZUKI,0,55,507333,15148995896,422383,3809764,deprecated,198005
16411608,1673778515,0x089f91639ac3931b69f21874e290b6f5b28347759f88965d45f9a29f6f90a60c,991,0x182c58badb106eb8336135b04e48fc111ac19ee16767afce21b3fb979752df91,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xed5af388653567af2f388e6224dc7c4b3241c544,0xb97a377229bff1bed964a82b09167d4cc98e2e27,2116,Azuki,AZUKI,0,55,507333,15148995896,422383,3809764,deprecated,198005
16411608,1673778515,0x089f91639ac3931b69f21874e290b6f5b28347759f88965d45f9a29f6f90a60c,991,0x182c58badb106eb8336135b04e48fc111ac19ee16767afce21b3fb979752df91,0x07f70642cb786277cc568b359b2d8f3222a4b018,0xed5af388653567af2f388e6224dc7c4b3241c544,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2116,Azuki,AZUKI,0,55,507333,15148995896,422383,3809764,deprecated,198005
16411596,1673778371,0xb37850ca3f20f944e4384b87aad474a246ac61e0474532f3a1b1f01f3ba32c49,13,0x6fe6a8b9fd9637862b54c9f0140de9b23e312bb8d671e951367eed5418b459fb,0x67d5076f12cb76ad85cbb312b38eb3ce3b517373,0xed5af388653567af2f388e6224dc7c4b3241c544,0x7c4a30d64a75fca76454d0c02547f01a3225ab4b,465,Azuki,AZUKI,0,58,91013,13883137641,65210,7562529,deprecated,198017
16411526,1673777519,0xa1abb4cc3f17b1976a56dc34298d9273b00d6e87b09b2e73635c2d6b5571fc81,397,0x2f01e19377da18dc178f31c874dee61c2f4fdf360aa32da420a3044c9cdf3fa9,0x35665da1e46d4011bc621b5d482c44a071279a17,0xed5af388653567af2f388e6224dc7c4b3241c544,0x7777c237d6d472656c1a5859f61b9f6d2c1a827b,4811,Azuki,AZUKI,0,131,421209,13780914158,250502,12403100,deprecated,198087
16411458,1673776703,0x6f375286a2ae6b4c1c67e935bb1aec43d5c3d410b67f23d07f720044d2a1d851,543,0xd97e754fc965fa3ee2a048bb5b19c96dd3176127e24ee976ef02a7df771a5374,0x35a0af9b7d25671eaa27315eecd5c9087ba2944d,0xed5af388653567af2f388e6224dc7c4b3241c544,0xe402e8a2b29df7bf8df4bba0e8cba5a215289028,4035,Azuki,AZUKI,0,84,398066,16260776577,234459,9785936,deprecated,198155
16411423,1673776271,0x60970338f3f307e94cfb428770f52eae33b0b5ca1e921c8ed7e8ed9db4a30053,5,0x2cb765e7b9d04951338fe8e3747ba2e90a6ca8a2744ca8ea644b024537d82fef,0x84efad0ec168e153694a3e79fa60293e13092cd3,0xed5af388653567af2f388e6224dc7c4b3241c544,0x106d59d47065cd8290eb0dc0ed050f85021dde3b,2263,Azuki,AZUKI,0,31,91013,15540337703,65210,6392620,deprecated,198190
16411339,1673775239,0x4b120ac42a90149babef5cb2c9259b23a0e7dc7cbb7a78a67a6d365ddd866982,721,0x4686f131eba8ce7001e9f5c5a771b2ac14c744dd57f16b18f3eabfe67987fb1d,0x5ec733d2a8170c96735ba9841bddab6c85850470,0xed5af388653567af2f388e6224dc7c4b3241c544,0xd08b7dfbb89d76e07e94f763077b55fce4909c38,6786,Azuki,AZUKI,0,131,68783,14154974856,52910,9594428,deprecated,198274
16411297,1673774735,0xe56c5e45206db1be95bf4a020d105b7507526716ee2c33027551756082265af2,860,0x65014c91dcc8133901e40372ebdf30765ac7f662403e80eaeb9d1541ae6ce21f,0xe635dfc74904e3ec71b95fd3b8b2a7dc5a9870a6,0xed5af388653567af2f388e6224dc7c4b3241c544,0xf0a6b38b6fb9b676a9c4188100ecb07d297fe8f4,6975,Azuki,AZUKI,0,83,68767,15372161274,48098,5833503,deprecated,198316
16411291,1673774663,0xeee6af7c6c76a511afbf272f6b126f9bf1a191ef7afbebe940811fd2041092e3,481,0x6da8e5174e4d5b824df63259bac2ad832debc71799a3120ebdb95a1e9d4934c8,0x1860aa8bfc492a69fcb13607b6619673aea30d4f,0xed5af388653567af2f388e6224dc7c4b3241c544,0x30029eb13ba3be4296f63f188420386954bd0f91,5156,Azuki,AZUKI,0,10,315036,19014905652,242336,1972975,deprecated,198322
16411280,1673774531,0x338c8716216a0e66992da70287cb485fe0082f53991b2ef1c51f828156519aa7,1143,0x9231997938993a9688c818e6794fb2bca390cefdf7333550630ec739d981c1f0,0x5c7cf42acd3824e142c4f061ee68d1b2348a5545,0xed5af388653567af2f388e6224dc7c4b3241c544,0x36cf228e0e8af4df71da8f8526c4ac7e32c237c1,6465,Azuki,AZUKI,0,102,68783,14667746393,48110,6356886,deprecated,198333
16411270,1673774411,0xd2e4e522669caab547c2938eb53a94907766a53907eaa6b927197b38e17a3e54,602,0x1f139db120089103765f0d10b62971f085864adcd287885f4f8be3dd93acc307,0x1d87297915f17cd24af97724cfc88d8608c20630,0xed5af388653567af2f388e6224dc7c4b3241c544,0x36cf228e0e8af4df71da8f8526c4ac7e32c237c1,1576,Azuki,AZUKI,0,85,91013,16142934943,65210,7070632,deprecated,198343
16411268,1673774387,0xc6f61928efeb88cca1428f85a565b487315fd911116d773eb9b03ae6937aaa81,43,0x0619ad2bbc4237522e762a3064b724af48306f68016a5afe50eba597f19c0136,0xd08b7dfbb89d76e07e94f763077b55fce4909c38,0xed5af388653567af2f388e6224dc7c4b3241c544,0x5ec733d2a8170c96735ba9841bddab6c85850470,6786,Azuki,AZUKI,0,73,68783,15011618078,52910,5800046,deprecated,198345
16411233,1673773967,0xccb2321e08d9e564610405fb714482c714b232c2f3d4daaa14a2748beb63e831,403,0x15dd669f7802ac662eb7fd709bfc9ed481c62deadcab604b474e6856943c5837,0xf0a6b38b6fb9b676a9c4188100ecb07d297fe8f4,0xed5af388653567af2f388e6224dc7c4b3241c544,0xe635dfc74904e3ec71b95fd3b8b2a7dc5a9870a6,6975,Azuki,AZUKI,0,123,90997,15378655387,69998,10833411,deprecated,198380
16411222,1673773823,0x5692664c2db43eaa504439aa0534bb0727f707bdc00ee70fa4fb240d6ad92dcd,1036,0xb4c9b246d5e5381de3ded94a04cd7485903377df419ed93ce67b74c389f88200,0x1c028286e330a2facca02fb6bf91136c0aaa9d34,0xed5af388653567af2f388e6224dc7c4b3241c544,0x028a9cf3d0110ec7dc472b2cfcc5b734081db192,2367,Azuki,AZUKI,0,87,68783,14783457802,52910,8618341,deprecated,198391
16411197,1673773523,0xf8ce6b03e0010d2b3e63536478883e7b7295bf27a0d0d87f93f6b8a9df90521b,11,0xb6dfb8d071632affac78a3d1ca5204ffed8dfe569874c5acdfb5f907e011a745,0x028a9cf3d0110ec7dc472b2cfcc5b734081db192,0xed5af388653567af2f388e6224dc7c4b3241c544,0x1c028286e330a2facca02fb6bf91136c0aaa9d34,2367,Azuki,AZUKI,0,45,68783,14889267770,52910,6758665,deprecated,198416
